t[s], q0[rad], dq_cur0[rad/s], q_ref0[rad], dq_ref0[rad/s], ddq_ref0[rad/s^2], q_ref_pre0[rad], q_ref_final0[rad], tau_ref0[Nm], tau_ref_wo_ene_fb0[Nm], tau_cur0[Nm], q1[rad], dq_cur1[rad/s], q_ref1[rad], dq_ref1[rad/s], ddq_ref1[rad/s^2], q_ref_pre1[rad], q_ref_final1[rad], tau_ref1[Nm], tau_ref_wo_ene_fb1[Nm], tau_cur1[Nm], q2[rad], dq_cur2[rad/s], q_ref2[rad], dq_ref2[rad/s], ddq_ref2[rad/s^2], q_ref_pre2[rad], q_ref_final2[rad], tau_ref2[Nm], tau_ref_wo_ene_fb2[Nm], tau_cur2[Nm], l_cur0[m], dl_cur0[m/s], loadcell_cur0[uint16], tension_cur0[N], dl_ref0[m/s], tension_ref0[N], tension_ref_filtered0[N], q_motor_cur0[rad], dq_motor_cur0[rad/s], current_cur0[A], motor_torque_ref0[Nm], current_ref0[A], motor_vq0[V], motor_vd0[V], vdd0[V], vin0[V], control_status0, l_cur1[m], dl_cur1[m/s], loadcell_cur1[uint16], tension_cur1[N], dl_ref1[m/s], tension_ref1[N], tension_ref_filtered1[N], q_motor_cur1[rad], dq_motor_cur1[rad/s], current_cur1[A], motor_torque_ref1[Nm], current_ref1[A], motor_vq1[V], motor_vd1[V], vdd1[V], vin1[V], control_status1, l_cur2[m], dl_cur2[m/s], loadcell_cur2[uint16], tension_cur2[N], dl_ref2[m/s], tension_ref2[N], tension_ref_filtered2[N], q_motor_cur2[rad], dq_motor_cur2[rad/s], current_cur2[A], motor_torque_ref2[Nm], current_ref2[A], motor_vq2[V], motor_vd2[V], vdd2[V], vin2[V], control_status2, l_cur3[m], dl_cur3[m/s], loadcell_cur3[uint16], tension_cur3[N], dl_ref3[m/s], tension_ref3[N], tension_ref_filtered3[N], q_motor_cur3[rad], dq_motor_cur3[rad/s], current_cur3[A], motor_torque_ref3[Nm], current_ref3[A], motor_vq3[V], motor_vd3[V], vdd3[V], vin3[V], control_status3, l_cur4[m], dl_cur4[m/s], loadcell_cur4[uint16], tension_cur4[N], dl_ref4[m/s], tension_ref4[N], tension_ref_filtered4[N], q_motor_cur4[rad], dq_motor_cur4[rad/s], current_cur4[A], motor_torque_ref4[Nm], current_ref4[A], motor_vq4[V], motor_vd4[V], vdd4[V], vin4[V], control_status4, l_cur5[m], dl_cur5[m/s], loadcell_cur5[uint16], tension_cur5[N], dl_ref5[m/s], tension_ref5[N], tension_ref_filtered5[N], q_motor_cur5[rad], dq_motor_cur5[rad/s], current_cur5[A], motor_torque_ref5[Nm], current_ref5[A], motor_vq5[V], motor_vd5[V], vdd5[V], vin5[V], control_status5, pose_cur_pos_x[m], pose_cur_pos_y[m], pose_cur_pos_z[m], pose_cur_ori_x, pose_cur_ori_y, pose_cur_ori_z, pose_cur_ori_w, roll[rad], pitch[rad], yaw[rad], twist_cur_pos_x[m/s], twist_cur_pos_y[m/s], twist_cur_pos_z[m/s], twist_cur_ang_x[rad/s], twist_cur_ang_y[rad/s], twist_cur_ang_z[rad/s], twist_ref_pos_x[m/s], twist_ref_pos_y[m/s], twist_ref_pos_z[m/s], twist_ref_ang_x[rad/s], twist_ref_ang_y[rad/s], twist_ref_ang_z[rad/s], twist_cur_robot_pos_x[m/s], twist_cur_robot_pos_y[m/s], twist_cur_robot_pos_z[m/s], twist_cur_robot_ang_x[rad/s], twist_cur_robot_ang_y[rad/s], twist_cur_robot_ang_z[rad/s], gravity_x, gravity_y, gravity_z, x_fd_x[m], x_fd_y[m], x_fd_z[m], x_fd_robot_x[m], x_fd_robot_y[m], x_fd_robot_z[m], obs_lin_vel_x, obs_lin_vel_y, obs_lin_vel_z, obs_ang_vel_x, obs_ang_vel_y, obs_ang_vel_z, obs_gravity_x, obs_gravity_y, obs_gravity_z, obs_lin_vel_x_ref, obs_lin_vel_y_ref, obs_ang_vel_z_ref, obs_joint0, obs_joint1, obs_joint2, obs_joint_vel0, obs_joint_vel1, obs_joint_vel2, obs_is_standing, action0, action1, action2, e_slide[J], e_slide_ref[J], contact, stop, jump_count, force_calibrator[N], min_tension[N], kp_flight0[Nm/rad], kp_flight1[Nm/rad], kp_flight2[Nm/rad], kd_flight_pull[Ns/m], kd_flight_loosen[Ns/m], kp_stance0[Nm/rad], kp_stance1[Nm/rad], kp_stance2[Nm/rad], kd_stance_pull[Ns/m], kd_stance_loosen[Ns/m], kd_stop_pull[Ns/m], kd_stop_loosen[Ns/m], kp_rl0[Nm/rad], kp_rl1[Nm/rad], kp_rl2[Nm/rad], kd_rl_pull[Ns/m], kd_rl_loosen[Ns/m], tau_max_flight0[Nm], tau_max_flight1[Nm], tau_max_flight2[Nm], tau_max_stance0[Nm], tau_max_stance1[Nm], tau_max_stance2[Nm], tau_max_rl0[Nm], tau_max_rl1[Nm], tau_max_rl2[Nm], k_slide_energy[s/m2], q_slide_0[m], dq_slide_takeoff_ref[m/s], t_st[s], k_footpos[s], h_ref[m], f_slide_launch[N], constforce_launch_period[s], jump_max, wave_count, 
20.6909, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.46763, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.52041, -0.358563, 0, -0.0153196, 0, 0, -0.0153196, 0, 686.487, -50, -5.68488, -0.578678, 0.00493065, 54, 3.12, 0, 400, 400, 57.8678, -0.493065, 0, 4, 47.2541, 0.498016, 0.249969, 11.9956, 0, 0, -0.733917, -0, 0, -76.2, 0, 50, 50, 73.3917, 0, 0, 0.5, 4.95985, 0.499969, -0.224304, 12.0374, 0.123291, 0, -0.540022, 0.00465672, 36, 2.1, 0, 50, 50, 54.0022, -0.465672, -0.0276214, 0.5, 5.25122, 0.483337, -0.25, 11.9678, 0, 0, 0.572604, 0.00301317, 61, 11.57, 0, 367.364, 367.364, -57.2604, -0.301317, 0, 3.67364, 43.1391, 0.513184, 0.249969, 11.926, 0.123291, 0, 0.785029, -0, 48, 2.26, 0, 400, 400, -78.5029, 0, 0.0828641, 4, 46.7454, 0.494598, 0.249969, 12.0791, 0, 0, 0.433625, -0.00575242, 50, 2.4, 0, 178.558, 178.558, -43.3625, 0.575242, 0, 1.78558, 18.4758, 0.500458, 0.249969, 12.0374, 0, 0, -0.261576, -4.4324, -18.0017, -0.120349, 0.99249, 0.021896, 0.000249793, -0.378027, 3.1175, 0.0687775, 0.246641, -1.69353, -5.10011, 0.00431145, 0.000906819, 0.00448948, 0, 0, 0, 0, 0, 0, 0.19446, -1.92313, 5.02033, -0.000779851, 0.00291045, -0.00426119, 0.00576616, -0.0434031, 0.999041, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.6918, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.46763, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.52041, -0.358563, 0, -0.0153196, 0, 0, -0.0153196, 0, 686.487, -50, -5.68488, -0.578678, -0.000821775, 54, 3.12, 0, 400, 400, 57.8678, 0.0821775, 0.0276214, 4, 47.2541, 0.502411, 0.249969, 11.9956, 0, 0, -0.733917, -0.00191747, 0, -76.2, 0, 50, 50, 73.3917, 0.191747, 0, 0.5, 4.95985, 0.512207, -0.224091, 12.0374, 0.123291, 0, -0.540022, -0.00054785, 36, 2.1, 0, 50, 50, 54.0022, 0.054785, -0.0276214, 0.5, 5.25122, 0.479919, -0.25, 11.9678, 0, 0, 0.572604, -0.00273925, 61, 11.57, 0, 367.364, 367.364, -57.2604, 0.273925, 0.0276214, 3.67364, 43.1391, 0.498505, 0.249969, 11.926, 0.123291, 0, 0.785029, 0.000821775, 48, 2.26, 0, 400, 400, -78.5029, -0.0821775, 0.0828641, 4, 46.7454, 0.499969, 0.249969, 12.0791, 0, 0, 0.433625, 0.00410887, 50, 2.4, 0, 178.558, 178.558, -43.3625, -0.410887, -0.0276214, 1.78558, 18.4758, 0.478424, 0.249969, 12.0374, 0, 0, -0.261576, -4.4324, -18.0017, -0.120349, 0.99249, 0.021896, 0.000249793, -0.378027, 3.1175, 0.0687775, 0.246641, -1.69353, -5.10011, 0.00431145, 0.000906819, 0.00448948, 0, 0, 0, 0, 0, 0, 0.19446, -1.92313, 5.02033, -0.000779851, 0.00291045, -0.00426119, 0.00576616, -0.0434031, 0.999041, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.6928, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.46763, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.52041, -0.358563, 0, -0.0153196, 0, 0, -0.0153196, 0, 686.487, -50, -5.68488, -0.578678, -0.00164355, 54, 3.12, 0, 400, 400, 57.8678, 0.164355, 0.0276214, 4, 47.2541, 0.499969, 0.249969, 11.9956, 0, 0, -0.733917, -0.00301317, 0, -76.2, 0, 50, 50, 73.3917, 0.301317, 0, 0.5, 4.95985, 0.499969, -0.223846, 12.0374, 0.123291, 0, -0.540022, 0.00164355, 36, 2.1, 0, 50, 50, 54.0022, -0.164355, 0, 0.5, 5.25122, 0.502411, -0.25, 11.9678, 0, 0, 0.572604, 0.000821775, 61, 11.57, 0, 367.364, 367.364, -57.2604, -0.0821775, 0, 3.67364, 43.1391, 0.499969, 0.249969, 11.926, 0.123291, 0, 0.785029, -0, 48, 2.26, 0, 400, 400, -78.5029, 0, 0.0828641, 4, 46.7454, 0.503387, 0.249969, 12.0791, 0, 0, 0.433625, 0.00164355, 50, 2.4, 0, 178.558, 178.558, -43.3625, -0.164355, -0.0276214, 1.78558, 18.4758, 0.492645, 0.249969, 12.0374, 0, 0, -0.261576, -4.4324, -18.0017, -0.120349, 0.99249, 0.021896, 0.000249793, -0.378027, 3.1175, 0.0687775, 0.246641, -1.69353, -5.10011, 0.00431145, 0.000906819, 0.00448948, 0, 0, 0, 0, 0, 0, 0.19446, -1.92313, 5.02033, -0.000779851, 0.00291045, -0.00426119, 0.00576616, -0.0434031, 0.999041, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.6938, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.46763, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.52041, -0.358565, -0.00186185, -0.0153196, 0, 0, -0.0153196, 0, 686.491, -50, -5.68488, -0.578678, -0.00136962, 54, 3.12, 0, 400, 400, 57.8678, 0.136962, 0.0276214, 4, 47.2541, 0.499481, 0.249969, 11.9956, 0, 0, -0.733917, -0, 0, -76.2, 0, 50, 50, 73.3917, 0, 0.0276214, 0.5, 4.95985, 0.495575, -0.223602, 12.0374, 0.123291, 0, -0.540022, -0.000821775, 36, 2.1, 0, 50, 50, 54.0022, 0.0821775, 0, 0.5, 5.25122, 0.51709, -0.25, 11.9678, 0, 0, 0.572604, 0.00191747, 61, 11.57, 0, 367.364, 367.364, -57.2604, -0.191747, 0.0276214, 3.67364, 43.1391, 0.501923, 0.249969, 11.926, 0.123291, 0, 0.785029, 0.0021914, 48, 2.26, 0, 400, 400, -78.5029, -0.21914, 0.0828641, 4, 46.7454, 0.499969, 0.249969, 12.0791, 0, 0, 0.433687, -0.00356102, 50, 2.4, 0, 178.56, 178.56, -43.3687, 0.356102, 0, 1.7856, 18.4759, 0.515625, 0.249969, 12.0374, 0, 0, -0.261576, -4.4324, -18.0017, -0.120349, 0.99249, 0.021896, 0.000249793, -0.378027, 3.1175, 0.0687775, 0.246641, -1.69353, -5.10011, 0.00431145, 0.000906819, 0.00448948, 0, 0, 0, 0, 0, 0, 0.19446, -1.92313, 5.02033, -0.000779851, 0.00291045, -0.00426119, 0.00576616, -0.0434031, 0.999041, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.6948, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.46749, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.5203, -0.358565, 0, -0.0153196, 0, 0, -0.0153196, 0, 686.491, -50, -5.68547, -0.578678, 0.00356102, 54, 3.12, 0, 400, 400, 57.8678, -0.356102, -0.0276214, 4, 47.2541, 0.499969, 0.249969, 11.9956, 0, 0, -0.733917, 0.0010957, 0, -76.2, 0, 50, 50, 73.3917, -0.10957, 0.0276214, 0.5, 4.95985, 0.499481, -0.223419, 12.0374, 0.123291, 0, -0.540022, -0.00383495, 36, 2.1, 0, 50, 50, 54.0022, 0.383495, 0.0276214, 0.5, 5.25122, 0.501434, -0.25, 11.9678, 0, 0, 0.572604, -0.0032871, 61, 11.57, 0, 367.364, 367.364, -57.2604, 0.32871, 0.0276214, 3.67364, 43.1391, 0.498016, 0.249969, 11.926, 0.123291, 0, 0.785029, -0, 48, 2.26, 0, 400, 400, -78.5029, 0, 0.0828641, 4, 46.7454, 0.495575, 0.249969, 12.0791, 0, 0, 0.433625, 0.000821775, 50, 2.4, 0, 178.56, 178.56, -43.3625, -0.0821775, 0, 1.7856, 18.4759, 0.482361, 0.249969, 12.0374, 0, 0, -0.261576, -4.4324, -18.0017, -0.120349, 0.99249, 0.021896, 0.000249793, -0.378027, 3.1175, 0.0687775, 0.246641, -1.69353, -5.10011, 0.00431145, 0.000906819, 0.00448948, 0, 0, 0, 0, 0, 0, 0.19446, -1.92313, 5.02033, -0.000779851, 0.00291045, -0.00426119, 0.00576616, -0.0434031, 0.999041, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.696, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.29011, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.71093, -0.358565, 0, -0.0153196, 0, 0, -0.0153196, 0, 686.491, -50, -5.39342, -0.578678, -0, 54, 3.12, 0, 400, 400, 57.8678, 0, 0.0276214, 4, 47.2541, 0.511719, 0.249969, 11.9956, 0, 0, -0.733917, 0.0021914, 0, -76.2, 0, 50, 50, 73.3917, -0.21914, 0, 0.5, 4.95985, 0.500946, -0.223175, 12.0374, 0.123291, 0, -0.540022, 0.00410887, 37, 3.45, 0, 50, 50, 54.0022, -0.410887, 0.0552427, 0.5, 5.25122, 0.490204, -0.25, 11.9678, 0, 0, 0.572604, 0.0010957, 61, 11.57, 0, 367.364, 367.364, -57.2604, -0.10957, 0.0276214, 3.67364, 43.1391, 0.499969, 0.249969, 11.926, 0.123291, 0, 0.785029, 0.00164355, 48, 2.26, 0, 400, 400, -78.5029, -0.164355, 0.0828641, 4, 46.7454, 0.495087, 0.249969, 12.0791, 0, 0, 0.433625, 0.00273925, 51, 3.79, 0, 178.56, 178.56, -43.3625, -0.273925, 0, 1.7856, 18.4759, 0.49118, 0.249969, 12.0374, 0, 0, -0.260343, -4.44087, -18.0272, -0.120354, 0.992489, 0.0219086, 0.000246253, -0.378042, 3.11751, 0.0688173, 0.24772, -1.694, -5.10112, 0.00508811, 0.00172802, 0.00333503, 0, 0, 0, 0, 0, 0, 0.193527, -1.92402, 5.02127, -0.00170243, 0.00344309, -0.00319589, 0.00576237, -0.0434289, 0.99904, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.6969, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.73768, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.32311, -0.358565, 0, -0.0153196, 0, 0, -0.0153196, 0, 686.491, -50, -7.73198, -0.578678, -0.00301317, 54, 3.12, 0, 400, 400, 57.8678, 0.301317, 0, 4, 47.2541, 0.492645, 0.249969, 11.9956, 0, 0, -0.733917, 0.000273925, 0, -76.2, 0, 50, 50, 73.3917, -0.0273925, 0.0276214, 0.5, 4.95985, 0.505341, -0.222931, 12.0374, 0.123291, 0, -0.540022, -0.000273925, 38, 4.8, 0, 50, 50, 54.0022, 0.0273925, 0, 0.5, 5.25122, 0.478424, -0.25, 11.9678, 0, 0, 0.572604, 0.00164355, 61, 11.57, 0, 367.364, 367.364, -57.2604, -0.164355, 0.0276214, 3.67364, 43.1391, 0.499969, 0.249969, 11.926, 0.123291, 0, 0.785029, 0.00136962, 48, 2.26, 0, 400, 400, -78.5029, -0.136962, 0.0828641, 4, 46.7454, 0.499969, 0.249969, 12.0791, 0, 0, 0.433687, -0.00273925, 50, 2.4, 0, 178.56, 178.56, -43.3687, 0.273925, 0, 1.7856, 18.4759, 0.518066, 0.249969, 12.0374, 0, 0, -0.259095, -4.44933, -18.0527, -0.120368, 0.992487, 0.0219192, 0.000242496, -0.378088, 3.11751, 0.0688506, 0.25009, -1.69382, -5.10171, 0.00214073, 0.00311063, 0.00667895, 0, 0, 0, 0, 0, 0, 0.191213, -1.92454, 5.02181, 0.000818094, 0.00567817, -0.00639178, 0.00575807, -0.0434507, 0.999039, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.6977, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.73768, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.32311, -0.358567, -0.00212993, -0.0153196, 0, 0, -0.0153196, 0, 686.495, -50, -7.73198, -0.578678, 0.00191747, 54, 3.12, 0, 400, 400, 57.8678, -0.191747, 0.0276214, 4, 47.2541, 0.498993, 0.249969, 11.9956, 0, 0, -0.733917, -0.000273925, 0, -76.2, 0, 50, 50, 73.3917, 0.0273925, 0, 0.5, 4.95985, 0.506317, -0.222595, 12.0374, 0.123291, 0, -0.540022, 0.00246532, 38, 4.8, 0, 50, 50, 54.0022, -0.246532, 0, 0.5, 5.25122, 0.483337, -0.25, 11.9678, 0, 0, 0.572604, -0.00301317, 61, 11.57, 0, 367.364, 367.364, -57.2604, 0.301317, 0, 3.67364, 43.1391, 0.487732, 0.249969, 11.926, 0.123291, 0, 0.785029, 0.00136962, 48, 2.26, 0, 400, 400, -78.5029, -0.136962, 0.0828641, 4, 46.7454, 0.499969, 0.249969, 12.0791, 0, 0, 0.433625, -0.0021914, 50, 2.4, 0, 178.561, 178.561, -43.3625, 0.21914, 0, 1.78561, 18.4761, 0.513672, 0.249969, 12.0374, 0, 0, -0.257844, -4.4578, -18.0782, -0.12038, 0.992486, 0.0219252, 0.000241415, -0.378126, 3.11751, 0.0688696, 0.250828, -1.69497, -5.10116, 0.00487594, -0.00569503, 0.0020158, 0, 0, 0, 0, 0, 0, 0.190811, -1.92587, 5.02119, 0.000247203, -0.00383302, -0.00213059, 0.00575791, -0.0434628, 0.999038, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.6987, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 10.1857, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.30597, -0.358567, 0, -0.0153196, 0, 0, -0.0153196, 0, 686.495, -50, -6.64362, -0.578678, 0.0010957, 54, 3.12, 0, 400, 400, 57.8678, -0.10957, 0.0276214, 4, 47.2541, 0.503876, 0.249969, 11.9956, 0, 0, -0.733917, -0.00246532, 0, -76.2, 0, 50, 50, 73.3917, 0.246532, 0.0276214, 0.5, 4.95985, 0.499969, -0.222382, 12.0374, 0.123291, 0, -0.540022, -0.00054785, 37, 3.45, 0, 50, 50, 54.0022, 0.054785, 0.0276214, 0.5, 5.25122, 0.488708, -0.25, 11.9678, 0, 0, 0.572604, 0.00246532, 61, 11.57, 0, 367.364, 367.364, -57.2604, -0.246532, 0.0276214, 3.67364, 43.1391, 0.504364, 0.249969, 11.926, 0.123291, 0, 0.785029, 0.000273925, 49, 3.68, 0, 400, 400, -78.5029, -0.0273925, 0.0828641, 4, 46.7454, 0.498016, 0.249969, 12.0791, 0, 0, 0.433625, 0.00164355, 49, 1.01, 0, 178.561, 178.561, -43.3625, -0.164355, -0.0276214, 1.78561, 18.4761, 0.483826, 0.249969, 12.0374, 0, 0, -0.257844, -4.4578, -18.0782, -0.12038, 0.992486, 0.0219252, 0.000241415, -0.378126, 3.11751, 0.0688696, 0.250828, -1.69497, -5.10116, 0.00487594, -0.00569503, 0.0020158, 0, 0, 0, 0, 0, 0, 0.190811, -1.92587, 5.02119, 0.000247203, -0.00383302, -0.00213059, 0.00575791, -0.0434628, 0.999038, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
20.6997, -0.704576, 0, 0.320409, 0, 0, 0.320409, 0, 51.2493, -1.36643, 9.91491, -0.0767948, 0, 0.436726, 0, 0, 0.436726, 0, 25.676, -2.23103, 4.13237, -0.358567, 0, -0.0153196, 0, 0, -0.0153196, 0, 686.495, -50, -8.02462, -0.578678, -0.00191747, 54, 3.12, 0, 400, 400, 57.8678, 0.191747, 0.0276214, 4, 47.2541, 0.499969, 0.249969, 11.9956, 0, 0, -0.733917, -0, 0, -76.2, 0, 50, 50, 73.3917, 0, 0.0276214, 0.5, 4.95985, 0.499969, -0.222229, 12.0374, 0.123291, 0, -0.540022, -0.00164355, 37, 3.45, 0, 50, 50, 54.0022, 0.164355, 0.0276214, 0.5, 5.25122, 0.51123, -0.25, 11.9678, 0, 0, 0.572604, -0.00191747, 61, 11.57, 0, 367.364, 367.364, -57.2604, 0.191747, 0, 3.67364, 43.1391, 0.499969, 0.249969, 11.926, 0.123291, 0, 0.785029, 0.00191747, 48, 2.26, 0, 400, 400, -78.5029, -0.191747, 0.0828641, 4, 46.7454, 0.499969, 0.249969, 12.0791, 0, 0, 0.433625, 0.00383495, 49, 1.01, 0, 178.561, 178.561, -43.3625, -0.383495, 0, 1.78561, 18.4761, 0.524933, 0.249969, 12.0374, 0, 0, -0.257844, -4.4578, -18.0782, -0.12038, 0.992486, 0.0219252, 0.000241415, -0.378126, 3.11751, 0.0688696, 0.250828, -1.69497, -5.10116, 0.00487594, -0.00569503, 0.0020158, 0, 0, 0, 0, 0, 0, 0.190811, -1.92587, 5.02119, 0.000247203, -0.00383302, -0.00213059, 0.00575791, -0.0434628, 0.999038, 0, 0, 0, 0, 0, 0, 0.379614, -3.85214, 10.08, -0.000194963, 0.000727611, -0.0010653, 0.00560364, -0.0431347, 0.999054, 0, 0, 0, -0.704576, -0.0767948, -0.158559, 0, 0, 0, 1, 1.60205, 2.18363, 0.923402, 0, 0, 0, 0, 3, -0, 50, 80, 80, 800, 10, 10, 90, 90, 2000, 10, 10, 30, 8, 50, 50, 2000, 0, 0, 10, 10, 100, 20, 20, 800, 100, 100, 1000, 0.85, -0.2, 1.5, 0.25, 0.15, 0.1, -600, 0.25, 1, 0, 
